Id,Timestamp,ExeInfo,ExeInfoDescription,ExeTimestamp,SidType,Sid,UserName,UserId,AppId,IsLt,ConfigurationHash,EventTimestamp,StateTransition,ChargeLevel,CycleCount,DesignedCapacity,FullChargedCapacity,ActiveAcTime,ActiveDcTime,ActiveDischargeTime,ActiveEnergy,CsAcTime,CsDcTime,CsDischargeTime,CsEnergy
55,2026-07-15 05:34:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 04:38:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
56,2026-07-15 05:34:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 05:34:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
57,2026-07-15 06:36:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 05:40:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
58,2026-07-15 06:36:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 06:36:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
59,2026-07-15 07:32:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 06:42:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
60,2026-07-15 07:32:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 07:32:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
61,2026-07-15 08:35:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 07:38:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
62,2026-07-15 08:35:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 08:35:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
63,2026-07-15 09:32:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 08:40:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
64,2026-07-15 09:32:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 09:32:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
65,2026-07-15 10:32:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 09:37:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
66,2026-07-15 10:32:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 10:32:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
67,2026-07-15 11:34:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 10:38:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
68,2026-07-15 11:34:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 11:34:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
69,2026-07-15 12:35:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 11:40:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
70,2026-07-15 12:35:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 12:35:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
71,2026-07-15 13:37:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 12:40:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
72,2026-07-15 13:37:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 13:37:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
73,2026-07-15 14:37:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 13:42:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
74,2026-07-15 14:37:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 14:37:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
75,2026-07-15 15:36:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 14:42:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
76,2026-07-15 15:36:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 15:36:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
77,2026-07-15 16:34:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 15:42:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
78,2026-07-15 16:34:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 16:34:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
79,2026-07-15 17:34:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 16:40:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
80,2026-07-15 17:34:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 17:34:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
81,2026-07-15 18:37:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 17:40:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
82,2026-07-15 18:37:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 18:37:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
95,2026-07-15 19:08:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 19:07:31,256,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
83,2026-07-15 19:33:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 18:42:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
84,2026-07-15 19:33:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 19:33:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
85,2026-07-15 20:35:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 19:39:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
86,2026-07-15 20:35:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 20:35:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
87,2026-07-15 21:35:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 20:40:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
88,2026-07-15 21:35:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 21:35:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
97,2026-07-15 21:41:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 20:44:38,256,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
98,2026-07-15 21:41:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 21:41:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
89,2026-07-15 22:36:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 21:41:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
90,2026-07-15 22:36:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 22:36:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
99,2026-07-15 22:43:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 21:46:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
100,2026-07-15 22:43:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 22:43:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
101,2026-07-15 23:29:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 22:49:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
102,2026-07-15 23:29:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 23:29:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
91,2026-07-15 23:38:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 22:42:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
92,2026-07-15 23:38:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 23:38:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
93,2026-07-15 23:44:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-15 23:44:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
103,2026-07-16 04:29:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-16 03:31:19,256,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
104,2026-07-16 04:29:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-16 04:29:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
105,2026-07-16 05:29:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-16 04:34:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
106,2026-07-16 05:29:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-16 05:29:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
107,2026-07-16 11:30:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-16 05:35:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
108,2026-07-16 11:30:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-16 11:30:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
109,2026-07-16 12:33:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-16 11:36:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
110,2026-07-16 12:33:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-16 12:33:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
111,2026-07-16 13:32:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-16 12:38:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
112,2026-07-16 13:32:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-16 13:32:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
113,2026-07-16 14:29:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-16 13:38:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
114,2026-07-16 14:29:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-16 14:29:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
115,2026-07-16 15:29:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-16 14:35:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
116,2026-07-16 15:29:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-16 15:29:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
117,2026-07-16 16:30:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-16 15:35:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
118,2026-07-16 16:30:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-16 16:30:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
119,2026-07-16 17:16:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-16 16:36:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
120,2026-07-16 17:16:00,,,,UnknownOrUserSid,,,2,1,False,0,2026-07-16 17:16:00,257,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
