Id,Timestamp,ExeInfo,ExeInfoDescription,ExeTimestamp,SidType,Sid,UserName,UserId,AppId,BackgroundBytesRead,BackgroundBytesWritten,BackgroundContextSwitches,BackgroundCycleTime,BackgroundNumberOfFlushes,BackgroundNumReadOperations,BackgroundNumWriteOperations,FaceTime,ForegroundBytesRead,ForegroundBytesWritten,ForegroundContextSwitches,ForegroundCycleTime,ForegroundNumberOfFlushes,ForegroundNumReadOperations,ForegroundNumWriteOperations
1,2026-07-03 18:17:00,System,,,LocalSystem,S-1-5-18,,4,29,0,0,0,0,0,0,0,13016870000,2828288,1277881856,3574898,317682818691,338,148,52274
2,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\smss.exe,,,LocalSystem,S-1-5-18,,4,312,0,0,0,0,0,0,0,2216720000,0,0,12,1807014,0,0,0
3,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\csrss.exe,,,LocalSystem,S-1-5-18,,4,313,0,0,0,0,0,0,0,26033740000,2370048,204800,73271,8236037306,0,62,50
4,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\wininit.exe,,,LocalSystem,S-1-5-18,,4,314,0,0,0,0,0,0,0,13016870000,0,0,298,30175746,0,0,0
5,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\winlogon.exe,,,LocalSystem,S-1-5-18,,4,32,0,0,0,0,0,0,0,13016870000,459776,114688,35712,13296224762,0,36,28
6,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\services.exe,,,LocalSystem,S-1-5-18,,4,31,0,0,0,0,0,0,0,13016870000,2609152,278528,47163,4254449102,0,141,68
7,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\lsass.exe,,,LocalSystem,S-1-5-18,,4,315,0,0,0,0,0,0,0,13016870000,1835520,977408,53079,8646775226,15,78,198
8,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\svchost.exe [DcomLaunch],,,LocalSystem,S-1-5-18,,4,30,0,0,0,0,0,0,0,36650610000,1770496,155648,43218,4586025509,0,109,38
9,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\fontdrvhost.exe,,,LocalSystem,S-1-5-18,,4,316,0,0,0,0,0,0,0,19433590000,1593856,73728,3504,170797224,0,45,18
10,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\svchost.exe [netsvcs],,,LocalSystem,S-1-5-18,,4,317,0,0,0,0,0,0,0,223453650000,169568256,2671650816,889562,461196711017,135,5111,305779
11,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\svchost.exe [UserProfileService],,,LocalSystem,S-1-5-18,,4,318,0,0,0,0,0,0,0,18833590000,1565184,1996800,4038,984736475,8,105,244
12,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\oobe\windeploy.exe,,,LocalSystem,S-1-5-18,,4,319,0,0,0,0,0,0,0,416870000,0,0,20,809074,0,0,0
13,2026-07-03 18:17:00,\Device\HarddiskVolume3\$Windows.~BT\Sources\setupplatform.exe,,,LocalSystem,S-1-5-18,,4,320,0,0,0,0,0,0,0,416870000,0,0,49,4589540,0,0,0
14,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\oobe\oobeldr.exe,,,LocalSystem,S-1-5-18,,4,321,0,0,0,0,0,0,0,1016720000,0,0,46,5688737,0,0,0
15,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\oobe\msoobe.exe,,,LocalSystem,S-1-5-18,,4,322,0,0,0,0,0,0,0,1016720000,26112,46592,1242,661179929,1,4,12
16,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalSystemNetworkRestricted],,,LocalSystem,S-1-5-18,,4,323,0,0,0,0,0,0,0,127535260000,250317312,8478720,25579,22968938952,1,4252,1139
17,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\svchost.exe [AppReadiness],,,LocalSystem,S-1-5-18,,4,324,0,0,0,0,0,0,0,11816720000,630784,270336,3596,808767655,2,36,7
18,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\svchost.exe [wsappx],,,LocalSystem,S-1-5-18,,4,325,0,0,0,0,0,0,0,17033740000,15917056,255406080,29515,15900435335,891,986,4360
19,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\svchost.exe [appmodel],,,LocalSystem,S-1-5-18,,4,326,0,0,0,0,0,0,0,13016870000,790528,348160,18021,3532260420,36,49,85
20,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\servicing\TrustedInstaller.exe,,,LocalSystem,S-1-5-18,,4,327,0,0,0,0,0,0,0,13016870000,101376,40960,50628,2408078495,0,7,10
21,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\ctfmon.exe,,,LocalSystem,S-1-5-18,,4,328,0,0,0,0,0,0,0,1016720000,466944,40960,229,93512997,0,38,10
22,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\spoolsv.exe,,,LocalSystem,S-1-5-18,,4,329,0,0,0,0,0,0,0,10616870000,51052544,59641856,10828,10750211012,0,814,7318
23,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\svchost.exe [utcsvc],,,LocalSystem,S-1-5-18,,4,330,0,0,0,0,0,0,0,13016870000,22342144,8523776,61822,31740177772,112,375,1033
24,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\svchost.exe [NetSvcs],,,LocalSystem,S-1-5-18,,4,331,0,0,0,0,0,0,0,13016870000,0,0,1120,100302719,0,0,0
25,2026-07-03 18:17:00,\Device\HarddiskVolume3\Program Files\Windows Defender\MsMpEng.exe,,,LocalSystem,S-1-5-18,,4,27,0,0,0,0,0,0,0,13016870000,634126336,274309120,3736850,1042850149053,1148,7867,12719
26,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\AggregatorHost.exe,,,LocalSystem,S-1-5-18,,4,332,0,0,0,0,0,0,0,12417020000,2492416,81920,2590,592658554,0,140,20
27,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\wbem\WmiPrvSE.exe,,,LocalSystem,S-1-5-18,,4,333,0,0,0,0,0,0,0,7200000000,3109888,147456,20543,2714325875,0,111,36
28,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.1738_none_a5031b637767a4e7\TiWorker.exe,,,LocalSystem,S-1-5-18,,4,334,0,0,0,0,0,0,0,11216720000,624266240,747865088,176549,205081759662,65,20241,109776
29,2026-07-03 18:17:00,System Interrupts,,,LocalSystem,S-1-5-18,,4,28,0,0,0,0,0,0,0,13016870000,0,0,0,308429456697,0,0,0
30,2026-07-03 18:17:00,Registry,,,LocalSystem,S-1-5-18,,4,335,0,0,0,0,0,0,0,11400150000,0,93425664,5258,1915994524,147,0,4201
31,2026-07-03 18:17:00,Memory Compression,,,LocalSystem,S-1-5-18,,4,336,0,0,0,0,0,0,0,4200150000,0,0,133,2254822,0,0,0
32,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\svchost.exe [wusvcs],,,LocalSystem,S-1-5-18,,4,337,0,0,0,0,0,0,0,1200000000,3216896,262144,2474,1157152855,0,51,62
33,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\SearchIndexer.exe,,,LocalSystem,S-1-5-18,,4,338,0,0,0,0,0,0,0,12000150000,23190528,70063616,92578,20626738764,1023,284,13471
34,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\SearchProtocolHost.exe,,,LocalSystem,S-1-5-18,,4,339,0,0,0,0,0,0,0,6000150000,3262464,602112,50850,9185906950,0,323,147
35,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\svchost.exe [WerSvcGroup],,,LocalSystem,S-1-5-18,,4,340,0,0,0,0,0,0,0,2400000000,726016,200704,528,245424366,0,38,49
36,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\SearchFilterHost.exe,,,LocalSystem,S-1-5-18,,4,341,0,0,0,0,0,0,0,7800150000,53248,0,1307,472628239,0,4,0
37,2026-07-03 18:17:00,\Device\HarddiskVolume3\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,,,LocalSystem,S-1-5-18,,4,342,0,0,0,0,0,0,0,13200150000,197852160,395911168,105770,25616039099,0,105,72985
38,2026-07-03 18:17:00,\Device\HarddiskVolume3\Program Files (x86)\Microsoft\EdgeUpdate\Install\{DD667CDC-D33F-42CB-82C2-A610862A4A25}\MicrosoftEdge_X64_150.0.4078.48.exe,,,LocalSystem,S-1-5-18,,4,343,0,0,0,0,0,0,0,600000000,5688320,7802880,460,290804673,1,22,186
39,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\svchost.exe [InvSvcGroup],,,LocalSystem,S-1-5-18,,4,344,0,0,0,0,0,0,0,10800300000,585728,24576,352,87610161,0,25,6
40,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\svchost.exe [WbioSvcGroup],,,LocalSystem,S-1-5-18,,4,345,0,0,0,0,0,0,0,2400000000,1359872,77824,421,155464417,2,37,19
41,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\svchost.exe [osprivacy],,,LocalSystem,S-1-5-18,,4,346,0,0,0,0,0,0,0,12000150000,2606592,94208,3414,1046002884,1,103,23
42,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\svchost.exe [CameraMonitor],,,LocalSystem,S-1-5-18,,4,347,0,0,0,0,0,0,0,600000000,1025024,32768,541,101928562,0,50,8
43,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\taskhostw.exe,,,LocalSystem,S-1-5-18,,4,348,0,0,0,0,0,0,0,1200000000,399360,417792,62516,15249340077,10,18,30
44,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\conhost.exe,,,LocalSystem,S-1-5-18,,4,349,0,0,0,0,0,0,0,600000000,0,0,1994,70179171,0,0,0
45,2026-07-03 18:17:00,\Device\HarddiskVolume3\Program Files (x86)\Microsoft\Edge\Application\150.0.4078.48\elevation_service.exe,,,LocalSystem,S-1-5-18,,4,350,0,0,0,0,0,0,0,600000000,221184,0,174,63978133,0,17,0
46,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\dllhost.exe,,,LocalSystem,S-1-5-18,,4,351,0,0,0,0,0,0,0,1200000000,160256,565248,806,262926488,0,9,30
47,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\OOBEFodSetup.exe,,,LocalSystem,S-1-5-18,,4,352,0,0,0,0,0,0,0,600000000,2595840,122880,9744,441743701,0,124,30
48,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\Dism\DismHost.exe,,,LocalSystem,S-1-5-18,,4,353,0,0,0,0,0,0,0,600000000,913408,32768,7239,368170870,0,25,8
49,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\SecurityHealthService.exe,,,LocalSystem,S-1-5-18,,4,354,0,0,0,0,0,0,0,10800150000,2484224,139264,13289,2138970534,0,71,34
50,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\wbem\WMIADAP.exe,,,LocalSystem,S-1-5-18,,4,355,0,0,0,0,0,0,0,1800000000,112640,86016,18119,942894559,0,10,15
51,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\UUS\amd64\MoUsoCoreWorker.exe,,,LocalSystem,S-1-5-18,,4,356,0,0,0,0,0,0,0,3600150000,394752,1384448,16050,2994615161,69,10,338
52,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\svchost.exe [GPSvcGroup],,,LocalSystem,S-1-5-18,,4,357,0,0,0,0,0,0,0,4800150000,0,0,280,75703586,0,0,0
53,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\msiexec.exe,,,LocalSystem,S-1-5-18,,4,358,0,0,0,0,0,0,0,4200000000,2953216,220823552,107801,29696517576,48,288,14759
54,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\VSSVC.exe,,,LocalSystem,S-1-5-18,,4,359,0,0,0,0,0,0,0,1800000000,487424,28672,469,115154751,0,27,7
55,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\svchost.exe [swprv],,,LocalSystem,S-1-5-18,,4,360,0,0,0,0,0,0,0,1800000000,515584,0,209,78181599,0,11,0
56,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\svchost.exe [RPCSS],,,NetworkService,S-1-5-20,,9,26,0,0,0,0,0,0,0,13016870000,347136,94208,45983,9217841955,0,20,23
57,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\sppsvc.exe,,,NetworkService,S-1-5-20,,9,361,0,0,0,0,0,0,0,2816720000,478720,4141056,4690,2760069619,3,36,53
58,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\svchost.exe [netprofm],,,NetworkService,S-1-5-20,,9,362,0,0,0,0,0,0,0,13016870000,0,0,14765,1699635185,0,0,0
59,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\svchost.exe [NetworkService],,,NetworkService,S-1-5-20,,9,363,0,0,0,0,0,0,0,63050910000,32258048,313225216,50385,14531227470,3,951,1758
60,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\wbem\WmiPrvSE.exe,,,NetworkService,S-1-5-20,,9,333,0,0,0,0,0,0,0,7617020000,3593216,356352,19675,5599951887,0,216,84
61,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\SppExtComObj.Exe,,,NetworkService,S-1-5-20,,9,364,0,0,0,0,0,0,0,600000000,744448,28672,173,90485542,0,24,7
62,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\svchost.exe [NetworkServiceNetworkRestricted],,,NetworkService,S-1-5-20,,9,365,0,0,0,0,0,0,0,9600300000,364544,24576,473,124934788,0,20,6
63,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\dwm.exe,,,UnknownOrUserSid,S-1-5-90-0-1,,13,33,0,0,0,0,0,0,0,13016870000,1806336,16384,290270,83016966493,0,101,4
64,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalServiceNoNetwork],,,LocalService,S-1-5-19,,6,366,0,0,0,0,0,0,0,26033740000,1688064,1519616,10663,8179959069,0,60,207
65,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalService],,,LocalService,S-1-5-19,,6,367,0,0,0,0,0,0,0,77084500000,3184640,843776,9152,2059700555,4,119,84
66,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalServiceNetworkRestricted],,,LocalService,S-1-5-19,,6,368,0,0,0,0,0,0,0,141752280000,8189952,15450112,23395,5438610965,300,232,1252
67,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalServiceNoNetworkFirewall],,,LocalService,S-1-5-19,,6,369,0,0,0,0,0,0,0,13016870000,516608,670720,5905,2419320966,2,66,51
68,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\wbem\WmiPrvSE.exe,,,LocalService,S-1-5-19,,6,333,0,0,0,0,0,0,0,4200000000,613376,32768,10145,2465314434,0,26,8
69,2026-07-03 18:17:00,\Device\HarddiskVolume3\Program Files\Windows Defender\NisSrv.exe,,,LocalService,S-1-5-19,,6,370,0,0,0,0,0,0,0,13016870000,1605632,69632,12853,2635244430,0,87,17
70,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalServiceAndNoImpersonation],,,LocalService,S-1-5-19,,6,371,0,0,0,0,0,0,0,12000150000,225280,4096,989,239362428,0,11,1
71,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\svchost.exe [WebThreatDefense],,,LocalService,S-1-5-19,,6,372,0,0,0,0,0,0,0,10800150000,697344,73728,9694,1345898714,0,35,18
72,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\ctfmon.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,328,0,0,0,0,0,0,0,11400000000,747520,475136,1853,1675713708,0,14,9
73,2026-07-03 18:17:00,Microsoft.AAD.BrokerPlugin_1000.19580.1000.0_neutral_neutral_cw5n1h2txyewy,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,373,3120128,45056,6122,1585434207,4,42,11,0,0,0,0,0,0,0,0
74,2026-07-03 18:17:00,Microsoft.Windows.StartMenuExperienceHost_10.0.26100.1301_neutral_neutral_cw5n1h2txyewy,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,284,727040,266240,6311,1922392556,5,51,23,6703496414,16398848,434176,13179,6026230074,2,171,106
75,2026-07-03 18:17:00,Microsoft.Windows.ContentDeliveryManager_10.0.26100.1_neutral_neutral_cw5n1h2txyewy,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,374,0,8192,435,147386309,0,0,2,0,0,0,0,0,0,0,0
76,2026-07-03 18:17:00,MicrosoftWindows.Client.CBS_1000.26100.18.0_x64__cw5n1h2txyewy,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,295,6362112,696320,89097,5520751174,0,184,170,3538987675,18755072,24416256,20634,11500043509,38,417,4612
77,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\SearchProtocolHost.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,339,0,0,0,0,0,0,0,1800000000,0,0,192,82811073,0,0,0
78,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\sihost.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,375,0,0,0,0,0,0,0,12000150000,3034112,143360,9098,4579433708,0,127,35
79,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\svchost.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,376,0,0,0,0,0,0,0,70800900000,7110656,17113088,9991,3285225931,20,281,4176
80,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\userinit.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,377,0,0,0,0,0,0,0,600000000,33280,4096,618,120585618,0,3,1
81,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\ShellHost.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,378,0,0,0,0,0,0,0,12000150000,2641408,20480,1534,411998220,0,47,5
82,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\explorer.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,379,0,0,0,0,0,0,0,12000150000,20688384,4108800,58160,26101033529,4,692,594
83,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\oobe\FirstLogonAnim.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,380,0,0,0,0,0,0,0,600000000,4674560,233472,6655,4066465968,0,158,27
84,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\taskhostw.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,348,0,0,0,0,0,0,0,17400000000,679936,5738496,3779,542507865,0,38,214
85,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\runonce.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,381,0,0,0,0,0,0,0,8999850000,261120,36864,830,222111204,0,8,7
86,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\smartscreen.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,382,0,0,0,0,0,0,0,12000150000,2788352,4096,1138,297834042,0,18,1
87,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,383,0,0,0,0,0,0,0,21600150000,30256128,579985408,16568612,1112132951356,6,245,59449
88,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\conhost.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,349,0,0,0,0,0,0,0,13200150000,262144,0,16844290,973325533120,0,14,0
89,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\dllhost.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,351,0,0,0,0,0,0,0,12000000000,1105920,9601024,1485,432560031,0,18,193
90,2026-07-03 18:17:00,NcsiUwpApp_1000.25128.1000.0_neutral_neutral_8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,384,131072,12288,4148,271407218,0,8,3,0,0,0,0,0,0,0,0
91,2026-07-03 18:17:00,MicrosoftWindows.Client.OOBE_1000.26100.2.0_x64__cw5n1h2txyewy,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,385,1137664,4096,4901,250006908,0,9,1,0,0,0,0,0,0,0,0
92,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\Dism\DismHost.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,353,0,0,0,0,0,0,0,1800000000,0,8192,5628,348789892,0,0,2
93,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\oobe\UserOOBEBroker.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,386,0,0,0,0,0,0,0,7200150000,0,0,273,88871248,0,0,0
94,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\SecurityHealthSystray.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,387,0,0,0,0,0,0,0,8400150000,483328,16384,529,166780911,0,16,4
95,2026-07-03 18:17:00,\Device\HarddiskVolume3\dfir\dl\python.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,388,0,0,0,0,0,0,0,599850000,4303360,974848,129,211797874,0,48,238
96,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\Temp\{2F846AB1-F602-4BFE-B1F2-AA84AA1C7654}\.cr\python.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,389,0,0,0,0,0,0,0,599850000,5567488,17801216,19199,2398872704,0,99,765
97,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\Temp\{F9FD8742-B150-4702-985E-86013DAA5848}\.be\python-3.12.7-amd64.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,390,0,0,0,0,0,0,0,599850000,1351168,303104,114135,10362587451,0,50,71
98,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\msiexec.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,358,0,0,0,0,0,0,0,1200300000,152064,0,54461,3928732928,0,11,0
99,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,391,0,0,0,0,0,0,0,1200000000,606720,16384,358,271962967,0,24,4
100,2026-07-03 18:17:00,\Device\HarddiskVolume3\dfir\Python\python.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,392,0,0,0,0,0,0,0,1799700000,15323648,239788032,11892,53616984744,382,127,12111
101,2026-07-03 18:17:00,\Device\HarddiskVolume3\dfir\Git\bin\bash.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,393,0,0,0,0,0,0,0,600000000,0,0,33,26242153,0,0,0
102,2026-07-03 18:17:00,\Device\HarddiskVolume3\dfir\Git\usr\bin\bash.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,394,0,0,0,0,0,0,0,2400000000,0,4096,964,401034193,0,0,1
103,2026-07-03 18:17:00,\Device\HarddiskVolume3\dfir\Git\mingw64\bin\git.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,395,0,0,0,0,0,0,0,600000000,0,0,41,52195929,0,0,0
104,2026-07-03 18:17:00,\Device\HarddiskVolume3\dfir\Git\mingw64\libexec\git-core\git.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,396,0,0,0,0,0,0,0,600000000,0,0,61,47248289,0,0,0
105,2026-07-03 18:17:00,\Device\HarddiskVolume3\dfir\Git\mingw64\libexec\git-core\git-remote-https.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,397,0,0,0,0,0,0,0,600000000,0,0,164,96401343,0,0,0
106,2026-07-03 18:17:00,\Device\HarddiskVolume3\Windows\System32\rundll32.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,398,0,0,0,0,0,0,0,600150000,0,0,108,77077482,0,0,0
107,2026-07-03 18:17:00,\Device\HarddiskVolume3\Python27\python.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,399,0,0,0,0,0,0,0,600150000,8479232,3379200,272,1130374643,0,51,349
127,2026-07-14 07:26:00,Microsoft.AAD.BrokerPlugin_1000.19580.1000.0_neutral_neutral_cw5n1h2txyewy,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,373,296960,131072,3934,1576514777,6,8,32,0,0,0,0,0,0,0,0
128,2026-07-14 07:26:00,Microsoft.Windows.StartMenuExperienceHost_10.0.26100.1301_neutral_neutral_cw5n1h2txyewy,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,284,1280512,61440,5108,1490941472,0,75,15,36408193226,2553344,380928,7849,3781762391,1,143,93
129,2026-07-14 07:26:00,MicrosoftWindows.Client.CBS_1000.26100.18.0_x64__cw5n1h2txyewy,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,295,6918144,200704,10871,4664174459,0,396,49,67556760,3995648,450560,6949,6718378990,1,236,110
130,2026-07-14 07:26:00,\Device\HarddiskVolume3\Windows\System32\dllhost.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,351,0,0,0,0,0,0,0,13032960000,3686400,405504,478,269425343,0,95,36
131,2026-07-14 07:26:00,\Device\HarddiskVolume3\Windows\System32\sihost.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,375,0,0,0,0,0,0,0,36434370000,13002752,253952,13794,5495368747,0,849,62
132,2026-07-14 07:26:00,\Device\HarddiskVolume3\Windows\System32\svchost.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,376,0,0,0,0,0,0,0,197170760000,15315456,1110016,8456,4297672138,0,989,270
133,2026-07-14 07:26:00,\Device\HarddiskVolume3\Windows\System32\taskhostw.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,348,0,0,0,0,0,0,0,30433120000,4593152,2052096,1858,1117836668,2,178,175
134,2026-07-14 07:26:00,\Device\HarddiskVolume3\Windows\System32\ShellHost.exe,,,UnknownOrUserSid,S-1-5-21-2395961029-2893071609-3470587398-1000,,60,378,0,0,0,0,0,0,0,32834530000,4392960,65536,1403,670961312,0,245,16
